Date,interconn_fra,interconn_fra_lag1,interconn_fra_lag2,interconn_fra_lag3,interconn_fra_lag4,interconn_fra_lag5,interconn_fra_lag6,interconn_fra_lag7,interconn_fra_lag8,interconn_fra_lag9,interconn_fra_lag10,interconn_fra_lag11,interconn_fra_lag12,interconn_fra_lag13,interconn_fra_lag14,interconn_fra_lag15
2024-01-19,-32139.092000000004,-27407.986999999983,-50984.42500000001,-43448.723,-19218.925000000003,-54606.657,-40099.525,-29433.939,-29730.562,-17711.400999999998,14124.809,-3874.1600000000017,-45243.702,-71357.656,-41408.748,71558.79500000001
2024-01-20,-7891.38,-32139.092000000004,-27407.986999999983,-50984.42500000001,-43448.723,-19218.925000000003,-54606.657,-40099.525,-29433.939,-29730.562,-17711.400999999998,14124.809,-3874.1600000000017,-45243.702,-71357.656,-41408.748
2024-01-21,14337.151000000003,-7891.38,-32139.092000000004,-27407.986999999983,-50984.42500000001,-43448.723,-19218.925000000003,-54606.657,-40099.525,-29433.939,-29730.562,-17711.400999999998,14124.809,-3874.1600000000017,-45243.702,-71357.656
2024-01-22,11072.426999999998,14337.151000000003,-7891.38,-32139.092000000004,-27407.986999999983,-50984.42500000001,-43448.723,-19218.925000000003,-54606.657,-40099.525,-29433.939,-29730.562,-17711.400999999998,14124.809,-3874.1600000000017,-45243.702
2024-01-23,8859.437000000002,11072.426999999998,14337.151000000003,-7891.38,-32139.092000000004,-27407.986999999983,-50984.42500000001,-43448.723,-19218.925000000003,-54606.657,-40099.525,-29433.939,-29730.562,-17711.400999999998,14124.809,-3874.1600000000017
2024-01-24,42285.438,8859.437000000002,11072.426999999998,14337.151000000003,-7891.38,-32139.092000000004,-27407.986999999983,-50984.42500000001,-43448.723,-19218.925000000003,-54606.657,-40099.525,-29433.939,-29730.562,-17711.400999999998,14124.809
2024-01-25,5955.779000000002,42285.438,8859.437000000002,11072.426999999998,14337.151000000003,-7891.38,-32139.092000000004,-27407.986999999983,-50984.42500000001,-43448.723,-19218.925000000003,-54606.657,-40099.525,-29433.939,-29730.562,-17711.400999999998
2024-01-26,34405.399000000005,5955.779000000002,42285.438,8859.437000000002,11072.426999999998,14337.151000000003,-7891.38,-32139.092000000004,-27407.986999999983,-50984.42500000001,-43448.723,-19218.925000000003,-54606.657,-40099.525,-29433.939,-29730.562
2024-01-27,2099.431999999997,34405.399000000005,5955.779000000002,42285.438,8859.437000000002,11072.426999999998,14337.151000000003,-7891.38,-32139.092000000004,-27407.986999999983,-50984.42500000001,-43448.723,-19218.925000000003,-54606.657,-40099.525,-29433.939
2024-01-28,-27381.248000000003,2099.431999999997,34405.399000000005,5955.779000000002,42285.438,8859.437000000002,11072.426999999998,14337.151000000003,-7891.38,-32139.092000000004,-27407.986999999983,-50984.42500000001,-43448.723,-19218.925000000003,-54606.657,-40099.525
2024-01-29,4538.117000000002,-27381.248000000003,2099.431999999997,34405.399000000005,5955.779000000002,42285.438,8859.437000000002,11072.426999999998,14337.151000000003,-7891.38,-32139.092000000004,-27407.986999999983,-50984.42500000001,-43448.723,-19218.925000000003,-54606.657
2024-01-30,16992.340000000004,4538.117000000002,-27381.248000000003,2099.431999999997,34405.399000000005,5955.779000000002,42285.438,8859.437000000002,11072.426999999998,14337.151000000003,-7891.38,-32139.092000000004,-27407.986999999983,-50984.42500000001,-43448.723,-19218.925000000003
2024-01-31,-7970.749,16992.340000000004,4538.117000000002,-27381.248000000003,2099.431999999997,34405.399000000005,5955.779000000002,42285.438,8859.437000000002,11072.426999999998,14337.151000000003,-7891.38,-32139.092000000004,-27407.986999999983,-50984.42500000001,-43448.723
2024-02-01,-8358.254999999997,-7970.749,16992.340000000004,4538.117000000002,-27381.248000000003,2099.431999999997,34405.399000000005,5955.779000000002,42285.438,8859.437000000002,11072.426999999998,14337.151000000003,-7891.38,-32139.092000000004,-27407.986999999983,-50984.42500000001
2024-02-02,-25645.257,-8358.254999999997,-7970.749,16992.340000000004,4538.117000000002,-27381.248000000003,2099.431999999997,34405.399000000005,5955.779000000002,42285.438,8859.437000000002,11072.426999999998,14337.151000000003,-7891.38,-32139.092000000004,-27407.986999999983
2024-02-03,43249.529,-25645.257,-8358.254999999997,-7970.749,16992.340000000004,4538.117000000002,-27381.248000000003,2099.431999999997,34405.399000000005,5955.779000000002,42285.438,8859.437000000002,11072.426999999998,14337.151000000003,-7891.38,-32139.092000000004
2024-02-04,67354.02,43249.529,-25645.257,-8358.254999999997,-7970.749,16992.340000000004,4538.117000000002,-27381.248000000003,2099.431999999997,34405.399000000005,5955.779000000002,42285.438,8859.437000000002,11072.426999999998,14337.151000000003,-7891.38
2024-02-05,54249.562000000005,67354.02,43249.529,-25645.257,-8358.254999999997,-7970.749,16992.340000000004,4538.117000000002,-27381.248000000003,2099.431999999997,34405.399000000005,5955.779000000002,42285.438,8859.437000000002,11072.426999999998,14337.151000000003
2024-02-06,65062.13899999999,54249.562000000005,67354.02,43249.529,-25645.257,-8358.254999999997,-7970.749,16992.340000000004,4538.117000000002,-27381.248000000003,2099.431999999997,34405.399000000005,5955.779000000002,42285.438,8859.437000000002,11072.426999999998
2024-02-07,-21371.471,65062.13899999999,54249.562000000005,67354.02,43249.529,-25645.257,-8358.254999999997,-7970.749,16992.340000000004,4538.117000000002,-27381.248000000003,2099.431999999997,34405.399000000005,5955.779000000002,42285.438,8859.437000000002
2024-02-08,-50903.706,-21371.471,65062.13899999999,54249.562000000005,67354.02,43249.529,-25645.257,-8358.254999999997,-7970.749,16992.340000000004,4538.117000000002,-27381.248000000003,2099.431999999997,34405.399000000005,5955.779000000002,42285.438
2024-02-09,-34180.274999999994,-50903.706,-21371.471,65062.13899999999,54249.562000000005,67354.02,43249.529,-25645.257,-8358.254999999997,-7970.749,16992.340000000004,4538.117000000002,-27381.248000000003,2099.431999999997,34405.399000000005,5955.779000000002
2024-02-10,-62024.87899999999,-34180.274999999994,-50903.706,-21371.471,65062.13899999999,54249.562000000005,67354.02,43249.529,-25645.257,-8358.254999999997,-7970.749,16992.340000000004,4538.117000000002,-27381.248000000003,2099.431999999997,34405.399000000005
2024-02-11,-61387.385,-62024.87899999999,-34180.274999999994,-50903.706,-21371.471,65062.13899999999,54249.562000000005,67354.02,43249.529,-25645.257,-8358.254999999997,-7970.749,16992.340000000004,4538.117000000002,-27381.248000000003,2099.431999999997
2024-02-12,-53678.48500000001,-61387.385,-62024.87899999999,-34180.274999999994,-50903.706,-21371.471,65062.13899999999,54249.562000000005,67354.02,43249.529,-25645.257,-8358.254999999997,-7970.749,16992.340000000004,4538.117000000002,-27381.248000000003
2024-02-13,-27012.736,-53678.48500000001,-61387.385,-62024.87899999999,-34180.274999999994,-50903.706,-21371.471,65062.13899999999,54249.562000000005,67354.02,43249.529,-25645.257,-8358.254999999997,-7970.749,16992.340000000004,4538.117000000002
2024-02-14,-30112.325,-27012.736,-53678.48500000001,-61387.385,-62024.87899999999,-34180.274999999994,-50903.706,-21371.471,65062.13899999999,54249.562000000005,67354.02,43249.529,-25645.257,-8358.254999999997,-7970.749,16992.340000000004
2024-02-15,-40619.335,-30112.325,-27012.736,-53678.48500000001,-61387.385,-62024.87899999999,-34180.274999999994,-50903.706,-21371.471,65062.13899999999,54249.562000000005,67354.02,43249.529,-25645.257,-8358.254999999997,-7970.749
2024-02-16,-51460.23799999999,-40619.335,-30112.325,-27012.736,-53678.48500000001,-61387.385,-62024.87899999999,-34180.274999999994,-50903.706,-21371.471,65062.13899999999,54249.562000000005,67354.02,43249.529,-25645.257,-8358.254999999997
2024-02-17,-55828.40899999999,-51460.23799999999,-40619.335,-30112.325,-27012.736,-53678.48500000001,-61387.385,-62024.87899999999,-34180.274999999994,-50903.706,-21371.471,65062.13899999999,54249.562000000005,67354.02,43249.529,-25645.257
2024-02-18,-21431.061,-55828.40899999999,-51460.23799999999,-40619.335,-30112.325,-27012.736,-53678.48500000001,-61387.385,-62024.87899999999,-34180.274999999994,-50903.706,-21371.471,65062.13899999999,54249.562000000005,67354.02,43249.529
2024-02-19,-56244.76499999999,-21431.061,-55828.40899999999,-51460.23799999999,-40619.335,-30112.325,-27012.736,-53678.48500000001,-61387.385,-62024.87899999999,-34180.274999999994,-50903.706,-21371.471,65062.13899999999,54249.562000000005,67354.02
2024-02-20,-43308.145,-56244.76499999999,-21431.061,-55828.40899999999,-51460.23799999999,-40619.335,-30112.325,-27012.736,-53678.48500000001,-61387.385,-62024.87899999999,-34180.274999999994,-50903.706,-21371.471,65062.13899999999,54249.562000000005
2024-02-21,-42978.708000000006,-43308.145,-56244.76499999999,-21431.061,-55828.40899999999,-51460.23799999999,-40619.335,-30112.325,-27012.736,-53678.48500000001,-61387.385,-62024.87899999999,-34180.274999999994,-50903.706,-21371.471,65062.13899999999
2024-02-22,-60945.97299999999,-42978.708000000006,-43308.145,-56244.76499999999,-21431.061,-55828.40899999999,-51460.23799999999,-40619.335,-30112.325,-27012.736,-53678.48500000001,-61387.385,-62024.87899999999,-34180.274999999994,-50903.706,-21371.471
2024-02-23,-46930.569,-60945.97299999999,-42978.708000000006,-43308.145,-56244.76499999999,-21431.061,-55828.40899999999,-51460.23799999999,-40619.335,-30112.325,-27012.736,-53678.48500000001,-61387.385,-62024.87899999999,-34180.274999999994,-50903.706
2024-02-24,-67510.282,-46930.569,-60945.97299999999,-42978.708000000006,-43308.145,-56244.76499999999,-21431.061,-55828.40899999999,-51460.23799999999,-40619.335,-30112.325,-27012.736,-53678.48500000001,-61387.385,-62024.87899999999,-34180.274999999994
2024-02-25,-57730.16,-67510.282,-46930.569,-60945.97299999999,-42978.708000000006,-43308.145,-56244.76499999999,-21431.061,-55828.40899999999,-51460.23799999999,-40619.335,-30112.325,-27012.736,-53678.48500000001,-61387.385,-62024.87899999999
2024-02-26,-55418.70300000001,-57730.16,-67510.282,-46930.569,-60945.97299999999,-42978.708000000006,-43308.145,-56244.76499999999,-21431.061,-55828.40899999999,-51460.23799999999,-40619.335,-30112.325,-27012.736,-53678.48500000001,-61387.385
2024-02-27,-50442.749,-55418.70300000001,-57730.16,-67510.282,-46930.569,-60945.97299999999,-42978.708000000006,-43308.145,-56244.76499999999,-21431.061,-55828.40899999999,-51460.23799999999,-40619.335,-30112.325,-27012.736,-53678.48500000001
2024-02-28,-56137.44000000001,-50442.749,-55418.70300000001,-57730.16,-67510.282,-46930.569,-60945.97299999999,-42978.708000000006,-43308.145,-56244.76499999999,-21431.061,-55828.40899999999,-51460.23799999999,-40619.335,-30112.325,-27012.736
2024-02-29,-53005.33800000001,-56137.44000000001,-50442.749,-55418.70300000001,-57730.16,-67510.282,-46930.569,-60945.97299999999,-42978.708000000006,-43308.145,-56244.76499999999,-21431.061,-55828.40899999999,-51460.23799999999,-40619.335,-30112.325
2024-03-01,-55180.09900000001,-53005.33800000001,-56137.44000000001,-50442.749,-55418.70300000001,-57730.16,-67510.282,-46930.569,-60945.97299999999,-42978.708000000006,-43308.145,-56244.76499999999,-21431.061,-55828.40899999999,-51460.23799999999,-40619.335
2024-03-02,-50842.083000000006,-55180.09900000001,-53005.33800000001,-56137.44000000001,-50442.749,-55418.70300000001,-57730.16,-67510.282,-46930.569,-60945.97299999999,-42978.708000000006,-43308.145,-56244.76499999999,-21431.061,-55828.40899999999,-51460.23799999999
2024-03-03,-56869.586,-50842.083000000006,-55180.09900000001,-53005.33800000001,-56137.44000000001,-50442.749,-55418.70300000001,-57730.16,-67510.282,-46930.569,-60945.97299999999,-42978.708000000006,-43308.145,-56244.76499999999,-21431.061,-55828.40899999999
2024-03-04,-20631.835,-56869.586,-50842.083000000006,-55180.09900000001,-53005.33800000001,-56137.44000000001,-50442.749,-55418.70300000001,-57730.16,-67510.282,-46930.569,-60945.97299999999,-42978.708000000006,-43308.145,-56244.76499999999,-21431.061
2024-03-05,-8448.670999999998,-20631.835,-56869.586,-50842.083000000006,-55180.09900000001,-53005.33800000001,-56137.44000000001,-50442.749,-55418.70300000001,-57730.16,-67510.282,-46930.569,-60945.97299999999,-42978.708000000006,-43308.145,-56244.76499999999
2024-03-06,-7384.830000000002,-8448.670999999998,-20631.835,-56869.586,-50842.083000000006,-55180.09900000001,-53005.33800000001,-56137.44000000001,-50442.749,-55418.70300000001,-57730.16,-67510.282,-46930.569,-60945.97299999999,-42978.708000000006,-43308.145
2024-03-07,-16341.478000000005,-7384.830000000002,-8448.670999999998,-20631.835,-56869.586,-50842.083000000006,-55180.09900000001,-53005.33800000001,-56137.44000000001,-50442.749,-55418.70300000001,-57730.16,-67510.282,-46930.569,-60945.97299999999,-42978.708000000006
2024-03-08,-16680.916,-16341.478000000005,-7384.830000000002,-8448.670999999998,-20631.835,-56869.586,-50842.083000000006,-55180.09900000001,-53005.33800000001,-56137.44000000001,-50442.749,-55418.70300000001,-57730.16,-67510.282,-46930.569,-60945.97299999999
2024-03-09,-15790.713000000002,-16680.916,-16341.478000000005,-7384.830000000002,-8448.670999999998,-20631.835,-56869.586,-50842.083000000006,-55180.09900000001,-53005.33800000001,-56137.44000000001,-50442.749,-55418.70300000001,-57730.16,-67510.282,-46930.569
2024-03-10,-18607.463,-15790.713000000002,-16680.916,-16341.478000000005,-7384.830000000002,-8448.670999999998,-20631.835,-56869.586,-50842.083000000006,-55180.09900000001,-53005.33800000001,-56137.44000000001,-50442.749,-55418.70300000001,-57730.16,-67510.282
2024-03-11,-14314.044999999998,-18607.463,-15790.713000000002,-16680.916,-16341.478000000005,-7384.830000000002,-8448.670999999998,-20631.835,-56869.586,-50842.083000000006,-55180.09900000001,-53005.33800000001,-56137.44000000001,-50442.749,-55418.70300000001,-57730.16
2024-03-12,-2553.0819999999985,-14314.044999999998,-18607.463,-15790.713000000002,-16680.916,-16341.478000000005,-7384.830000000002,-8448.670999999998,-20631.835,-56869.586,-50842.083000000006,-55180.09900000001,-53005.33800000001,-56137.44000000001,-50442.749,-55418.70300000001
2024-03-13,-4620.823,-2553.0819999999985,-14314.044999999998,-18607.463,-15790.713000000002,-16680.916,-16341.478000000005,-7384.830000000002,-8448.670999999998,-20631.835,-56869.586,-50842.083000000006,-55180.09900000001,-53005.33800000001,-56137.44000000001,-50442.749
2024-03-14,-11202.414,-4620.823,-2553.0819999999985,-14314.044999999998,-18607.463,-15790.713000000002,-16680.916,-16341.478000000005,-7384.830000000002,-8448.670999999998,-20631.835,-56869.586,-50842.083000000006,-55180.09900000001,-53005.33800000001,-56137.44000000001
2024-03-15,307.76300000000083,-11202.414,-4620.823,-2553.0819999999985,-14314.044999999998,-18607.463,-15790.713000000002,-16680.916,-16341.478000000005,-7384.830000000002,-8448.670999999998,-20631.835,-56869.586,-50842.083000000006,-55180.09900000001,-53005.33800000001
2024-03-16,-43297.6,307.76300000000083,-11202.414,-4620.823,-2553.0819999999985,-14314.044999999998,-18607.463,-15790.713000000002,-16680.916,-16341.478000000005,-7384.830000000002,-8448.670999999998,-20631.835,-56869.586,-50842.083000000006,-55180.09900000001
2024-03-17,-48247.91,-43297.6,307.76300000000083,-11202.414,-4620.823,-2553.0819999999985,-14314.044999999998,-18607.463,-15790.713000000002,-16680.916,-16341.478000000005,-7384.830000000002,-8448.670999999998,-20631.835,-56869.586,-50842.083000000006
2024-03-18,-22441.006000000005,-48247.91,-43297.6,307.76300000000083,-11202.414,-4620.823,-2553.0819999999985,-14314.044999999998,-18607.463,-15790.713000000002,-16680.916,-16341.478000000005,-7384.830000000002,-8448.670999999998,-20631.835,-56869.586
2024-03-19,-29068.967,-22441.006000000005,-48247.91,-43297.6,307.76300000000083,-11202.414,-4620.823,-2553.0819999999985,-14314.044999999998,-18607.463,-15790.713000000002,-16680.916,-16341.478000000005,-7384.830000000002,-8448.670999999998,-20631.835
2024-03-20,-38357.633,-29068.967,-22441.006000000005,-48247.91,-43297.6,307.76300000000083,-11202.414,-4620.823,-2553.0819999999985,-14314.044999999998,-18607.463,-15790.713000000002,-16680.916,-16341.478000000005,-7384.830000000002,-8448.670999999998
2024-03-21,-50741.769,-38357.633,-29068.967,-22441.006000000005,-48247.91,-43297.6,307.76300000000083,-11202.414,-4620.823,-2553.0819999999985,-14314.044999999998,-18607.463,-15790.713000000002,-16680.916,-16341.478000000005,-7384.830000000002
2024-03-22,-36722.34699999999,-50741.769,-38357.633,-29068.967,-22441.006000000005,-48247.91,-43297.6,307.76300000000083,-11202.414,-4620.823,-2553.0819999999985,-14314.044999999998,-18607.463,-15790.713000000002,-16680.916,-16341.478000000005
2024-03-23,-48951.04900000002,-36722.34699999999,-50741.769,-38357.633,-29068.967,-22441.006000000005,-48247.91,-43297.6,307.76300000000083,-11202.414,-4620.823,-2553.0819999999985,-14314.044999999998,-18607.463,-15790.713000000002,-16680.916
2024-03-24,-45673.104,-48951.04900000002,-36722.34699999999,-50741.769,-38357.633,-29068.967,-22441.006000000005,-48247.91,-43297.6,307.76300000000083,-11202.414,-4620.823,-2553.0819999999985,-14314.044999999998,-18607.463,-15790.713000000002
2024-03-25,-54561.445,-45673.104,-48951.04900000002,-36722.34699999999,-50741.769,-38357.633,-29068.967,-22441.006000000005,-48247.91,-43297.6,307.76300000000083,-11202.414,-4620.823,-2553.0819999999985,-14314.044999999998,-18607.463
2024-03-26,-60432.81100000001,-54561.445,-45673.104,-48951.04900000002,-36722.34699999999,-50741.769,-38357.633,-29068.967,-22441.006000000005,-48247.91,-43297.6,307.76300000000083,-11202.414,-4620.823,-2553.0819999999985,-14314.044999999998
2024-03-27,-57822.848,-60432.81100000001,-54561.445,-45673.104,-48951.04900000002,-36722.34699999999,-50741.769,-38357.633,-29068.967,-22441.006000000005,-48247.91,-43297.6,307.76300000000083,-11202.414,-4620.823,-2553.0819999999985
2024-03-28,-59733.46299999999,-57822.848,-60432.81100000001,-54561.445,-45673.104,-48951.04900000002,-36722.34699999999,-50741.769,-38357.633,-29068.967,-22441.006000000005,-48247.91,-43297.6,307.76300000000083,-11202.414,-4620.823
2024-03-29,-65227.32499999999,-59733.46299999999,-57822.848,-60432.81100000001,-54561.445,-45673.104,-48951.04900000002,-36722.34699999999,-50741.769,-38357.633,-29068.967,-22441.006000000005,-48247.91,-43297.6,307.76300000000083,-11202.414
2024-03-30,-53492.491,-65227.32499999999,-59733.46299999999,-57822.848,-60432.81100000001,-54561.445,-45673.104,-48951.04900000002,-36722.34699999999,-50741.769,-38357.633,-29068.967,-22441.006000000005,-48247.91,-43297.6,307.76300000000083
2024-03-31,-45242.8,-53492.491,-65227.32499999999,-59733.46299999999,-57822.848,-60432.81100000001,-54561.445,-45673.104,-48951.04900000002,-36722.34699999999,-50741.769,-38357.633,-29068.967,-22441.006000000005,-48247.91,-43297.6
2024-04-01,-55310.318,-45242.8,-53492.491,-65227.32499999999,-59733.46299999999,-57822.848,-60432.81100000001,-54561.445,-45673.104,-48951.04900000002,-36722.34699999999,-50741.769,-38357.633,-29068.967,-22441.006000000005,-48247.91
2024-04-02,-34491.091,-55310.318,-45242.8,-53492.491,-65227.32499999999,-59733.46299999999,-57822.848,-60432.81100000001,-54561.445,-45673.104,-48951.04900000002,-36722.34699999999,-50741.769,-38357.633,-29068.967,-22441.006000000005
2024-04-03,-39919.350000000006,-34491.091,-55310.318,-45242.8,-53492.491,-65227.32499999999,-59733.46299999999,-57822.848,-60432.81100000001,-54561.445,-45673.104,-48951.04900000002,-36722.34699999999,-50741.769,-38357.633,-29068.967
2024-04-04,-31854.43299999999,-39919.350000000006,-34491.091,-55310.318,-45242.8,-53492.491,-65227.32499999999,-59733.46299999999,-57822.848,-60432.81100000001,-54561.445,-45673.104,-48951.04900000002,-36722.34699999999,-50741.769,-38357.633
2024-04-05,-45335.215,-31854.43299999999,-39919.350000000006,-34491.091,-55310.318,-45242.8,-53492.491,-65227.32499999999,-59733.46299999999,-57822.848,-60432.81100000001,-54561.445,-45673.104,-48951.04900000002,-36722.34699999999,-50741.769
2024-04-06,-7678.639999999999,-45335.215,-31854.43299999999,-39919.350000000006,-34491.091,-55310.318,-45242.8,-53492.491,-65227.32499999999,-59733.46299999999,-57822.848,-60432.81100000001,-54561.445,-45673.104,-48951.04900000002,-36722.34699999999
2024-04-07,7284.817999999999,-7678.639999999999,-45335.215,-31854.43299999999,-39919.350000000006,-34491.091,-55310.318,-45242.8,-53492.491,-65227.32499999999,-59733.46299999999,-57822.848,-60432.81100000001,-54561.445,-45673.104,-48951.04900000002
2024-04-08,-41815.083,7284.817999999999,-7678.639999999999,-45335.215,-31854.43299999999,-39919.350000000006,-34491.091,-55310.318,-45242.8,-53492.491,-65227.32499999999,-59733.46299999999,-57822.848,-60432.81100000001,-54561.445,-45673.104
2024-04-09,-13218.889000000005,-41815.083,7284.817999999999,-7678.639999999999,-45335.215,-31854.43299999999,-39919.350000000006,-34491.091,-55310.318,-45242.8,-53492.491,-65227.32499999999,-59733.46299999999,-57822.848,-60432.81100000001,-54561.445
2024-04-10,-42190.455,-13218.889000000005,-41815.083,7284.817999999999,-7678.639999999999,-45335.215,-31854.43299999999,-39919.350000000006,-34491.091,-55310.318,-45242.8,-53492.491,-65227.32499999999,-59733.46299999999,-57822.848,-60432.81100000001
2024-04-11,-29319.76,-42190.455,-13218.889000000005,-41815.083,7284.817999999999,-7678.639999999999,-45335.215,-31854.43299999999,-39919.350000000006,-34491.091,-55310.318,-45242.8,-53492.491,-65227.32499999999,-59733.46299999999,-57822.848
2024-04-12,-4864.779999999999,-29319.76,-42190.455,-13218.889000000005,-41815.083,7284.817999999999,-7678.639999999999,-45335.215,-31854.43299999999,-39919.350000000006,-34491.091,-55310.318,-45242.8,-53492.491,-65227.32499999999,-59733.46299999999
2024-04-13,12759.265,-4864.779999999999,-29319.76,-42190.455,-13218.889000000005,-41815.083,7284.817999999999,-7678.639999999999,-45335.215,-31854.43299999999,-39919.350000000006,-34491.091,-55310.318,-45242.8,-53492.491,-65227.32499999999
2024-04-14,10136.097,12759.265,-4864.779999999999,-29319.76,-42190.455,-13218.889000000005,-41815.083,7284.817999999999,-7678.639999999999,-45335.215,-31854.43299999999,-39919.350000000006,-34491.091,-55310.318,-45242.8,-53492.491
2024-04-15,-19837.516,10136.097,12759.265,-4864.779999999999,-29319.76,-42190.455,-13218.889000000005,-41815.083,7284.817999999999,-7678.639999999999,-45335.215,-31854.43299999999,-39919.350000000006,-34491.091,-55310.318,-45242.8
2024-04-16,-26879.773,-19837.516,10136.097,12759.265,-4864.779999999999,-29319.76,-42190.455,-13218.889000000005,-41815.083,7284.817999999999,-7678.639999999999,-45335.215,-31854.43299999999,-39919.350000000006,-34491.091,-55310.318
2024-04-17,-57328.465,-26879.773,-19837.516,10136.097,12759.265,-4864.779999999999,-29319.76,-42190.455,-13218.889000000005,-41815.083,7284.817999999999,-7678.639999999999,-45335.215,-31854.43299999999,-39919.350000000006,-34491.091
2024-04-18,-56877.455,-57328.465,-26879.773,-19837.516,10136.097,12759.265,-4864.779999999999,-29319.76,-42190.455,-13218.889000000005,-41815.083,7284.817999999999,-7678.639999999999,-45335.215,-31854.43299999999,-39919.350000000006
2024-04-19,-30647.849999999995,-56877.455,-57328.465,-26879.773,-19837.516,10136.097,12759.265,-4864.779999999999,-29319.76,-42190.455,-13218.889000000005,-41815.083,7284.817999999999,-7678.639999999999,-45335.215,-31854.43299999999
2024-04-20,-46566.557,-30647.849999999995,-56877.455,-57328.465,-26879.773,-19837.516,10136.097,12759.265,-4864.779999999999,-29319.76,-42190.455,-13218.889000000005,-41815.083,7284.817999999999,-7678.639999999999,-45335.215
2024-04-21,-51176.071,-46566.557,-30647.849999999995,-56877.455,-57328.465,-26879.773,-19837.516,10136.097,12759.265,-4864.779999999999,-29319.76,-42190.455,-13218.889000000005,-41815.083,7284.817999999999,-7678.639999999999
2024-04-22,-41141.137,-51176.071,-46566.557,-30647.849999999995,-56877.455,-57328.465,-26879.773,-19837.516,10136.097,12759.265,-4864.779999999999,-29319.76,-42190.455,-13218.889000000005,-41815.083,7284.817999999999
2024-04-23,-56046.89500000001,-41141.137,-51176.071,-46566.557,-30647.849999999995,-56877.455,-57328.465,-26879.773,-19837.516,10136.097,12759.265,-4864.779999999999,-29319.76,-42190.455,-13218.889000000005,-41815.083
2024-04-24,-52884.420000000006,-56046.89500000001,-41141.137,-51176.071,-46566.557,-30647.849999999995,-56877.455,-57328.465,-26879.773,-19837.516,10136.097,12759.265,-4864.779999999999,-29319.76,-42190.455,-13218.889000000005
2024-04-25,-43793.968,-52884.420000000006,-56046.89500000001,-41141.137,-51176.071,-46566.557,-30647.849999999995,-56877.455,-57328.465,-26879.773,-19837.516,10136.097,12759.265,-4864.779999999999,-29319.76,-42190.455
2024-04-26,-46827.736,-43793.968,-52884.420000000006,-56046.89500000001,-41141.137,-51176.071,-46566.557,-30647.849999999995,-56877.455,-57328.465,-26879.773,-19837.516,10136.097,12759.265,-4864.779999999999,-29319.76
2024-04-27,-41175.953,-46827.736,-43793.968,-52884.420000000006,-56046.89500000001,-41141.137,-51176.071,-46566.557,-30647.849999999995,-56877.455,-57328.465,-26879.773,-19837.516,10136.097,12759.265,-4864.779999999999
2024-04-28,33264.799,-41175.953,-46827.736,-43793.968,-52884.420000000006,-56046.89500000001,-41141.137,-51176.071,-46566.557,-30647.849999999995,-56877.455,-57328.465,-26879.773,-19837.516,10136.097,12759.265
2024-04-29,-21107.798,33264.799,-41175.953,-46827.736,-43793.968,-52884.420000000006,-56046.89500000001,-41141.137,-51176.071,-46566.557,-30647.849999999995,-56877.455,-57328.465,-26879.773,-19837.516,10136.097
2024-04-30,-10256.617,-21107.798,33264.799,-41175.953,-46827.736,-43793.968,-52884.420000000006,-56046.89500000001,-41141.137,-51176.071,-46566.557,-30647.849999999995,-56877.455,-57328.465,-26879.773,-19837.516
2024-05-01,-17350.086,-10256.617,-21107.798,33264.799,-41175.953,-46827.736,-43793.968,-52884.420000000006,-56046.89500000001,-41141.137,-51176.071,-46566.557,-30647.849999999995,-56877.455,-57328.465,-26879.773
2024-05-02,-12103.174999999996,-17350.086,-10256.617,-21107.798,33264.799,-41175.953,-46827.736,-43793.968,-52884.420000000006,-56046.89500000001,-41141.137,-51176.071,-46566.557,-30647.849999999995,-56877.455,-57328.465
2024-05-03,-9798.615000000002,-12103.174999999996,-17350.086,-10256.617,-21107.798,33264.799,-41175.953,-46827.736,-43793.968,-52884.420000000006,-56046.89500000001,-41141.137,-51176.071,-46566.557,-30647.849999999995,-56877.455
2024-05-04,-57761.845,-9798.615000000002,-12103.174999999996,-17350.086,-10256.617,-21107.798,33264.799,-41175.953,-46827.736,-43793.968,-52884.420000000006,-56046.89500000001,-41141.137,-51176.071,-46566.557,-30647.849999999995
2024-05-05,-51143.09,-57761.845,-9798.615000000002,-12103.174999999996,-17350.086,-10256.617,-21107.798,33264.799,-41175.953,-46827.736,-43793.968,-52884.420000000006,-56046.89500000001,-41141.137,-51176.071,-46566.557
2024-05-06,-42009.41099999999,-51143.09,-57761.845,-9798.615000000002,-12103.174999999996,-17350.086,-10256.617,-21107.798,33264.799,-41175.953,-46827.736,-43793.968,-52884.420000000006,-56046.89500000001,-41141.137,-51176.071
2024-05-07,-31971.811,-42009.41099999999,-51143.09,-57761.845,-9798.615000000002,-12103.174999999996,-17350.086,-10256.617,-21107.798,33264.799,-41175.953,-46827.736,-43793.968,-52884.420000000006,-56046.89500000001,-41141.137
2024-05-08,-18021.964,-31971.811,-42009.41099999999,-51143.09,-57761.845,-9798.615000000002,-12103.174999999996,-17350.086,-10256.617,-21107.798,33264.799,-41175.953,-46827.736,-43793.968,-52884.420000000006,-56046.89500000001
2024-05-09,59213.804,-18021.964,-31971.811,-42009.41099999999,-51143.09,-57761.845,-9798.615000000002,-12103.174999999996,-17350.086,-10256.617,-21107.798,33264.799,-41175.953,-46827.736,-43793.968,-52884.420000000006
